url;house_id;city;house_type;building_type;price;price_m2;room;bedroom;bathroom;living_area;energy_label;zip;address;year_built;house_age;descrip;photo;m3_gasverbruik_per_jaar;kwh_stroomvebruik_per_jaar
https://www.funda.nl/huur/barchem/appartement-43577523-groenehof-3/;43577523;barchem;appartement;Bestaande bouw;1150;13.5;3;2;1;85;na;7244;Groenehof 3;2005;19;"Wonen aan de  voet  van het  natuurgebied de  Lochemse berg?  Dat  kan  in het stijlvolle appartementencomplex in  klassieke stijl  genaamd  “’t Soerink”.  Het  APPARTEMENT ligt in het  centrum  van  Barchem met onder andere een supermarkt en warme bakker op loopafstand, tegen het bosgebied “De Kalenberg” en een kleinschalig villawijkje, waarin vrijstaande woningen zijn verweven met een bosrijke omgeving. Al met al een uniek klassiek appartement met afsluitbare buitenberging en buitenparkeerplaats.  Indeling: Centrale entree met ontvangsthal en gang naar zelfstandige entree van het appartement.   Indeling appartement: entree, centrale hal met garderobe, living voorzien van plavuizen vloer, dubbele naar binnendraaiende deuren naar voorgelegen halfoverdekt buitenterras en open inbouwkeuken. De keuken is voorzien van inbouwapparatuur waaronder een koel-/vriescombinatie, combimagnetron, vaatwasser, keramische kookplaat en granieten werkblad, middels schuifdeuren bereikbare hoofdslaapkamer eveneens met dubbele naar binnendraaiende deuren. De bijbehorende badkamer voorzien van douche, wastafel en toilet is zowel bereikbaar vanuit de grote slaapkamer als wel vanuit de centrale hal. Bescheiden 2e slaap-/werkkamer. Bijkeuken voorzien van wasmachineaansluiting en CV-opstelling.  Algemeen Bouwjaar			: 2005 Isolatie			: volledig geïsoleerd Situatie			: op de begane grond in het Centrum Parkeren			: op eigen terrein Berging			: afsluitbare stenen buitenberging  Bijzonderheden: - Ingangsdatum huur per 1 juni 2024; - Huurperiode voor onbepaalde tijd; - Huurperiode voor minimaal 2 jaar; - Maximaal 2 personen; - Geen huisdieren toegestaan; - Gunning onder voorbehoud van verhuurder; - Huursom is exclusief servicekosten (€ 50,00 per maand), energieverbruik en    gemeentelijke belastingen; - Waarborgsom ter hoogte van een maandhuur inclusief servicekosten; - Indien u aan alle gestelde voorwaarden voldoet, dan kunt u reageren per e-mail;  Inhoud		        : ca. 225 m³ Woonoppervlakte	: ca. 85 m² (exclusief buitenberging en algemene ruimte)";https://cloud.funda.nl/valentina_media/189/462/888_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/189/462/888_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/189/462/888_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/189/462/888_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/189/462/888_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/189/462/888_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/189/462/890_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/189/462/890_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/189/462/890_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/189/462/890_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/189/462/890_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/189/462/890_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/189/462/891_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/189/462/891_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/189/462/891_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/189/462/891_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/189/462/891_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/189/462/891_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/189/462/892_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/189/462/892_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/189/462/892_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/189/462/892_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/189/462/892_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/189/462/892_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/189/462/896_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/189/462/896_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/189/462/896_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/189/462/896_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/189/462/896_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/189/462/896_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/189/462/889_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/189/462/889_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/189/462/889_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/189/462/889_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/189/462/889_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/189/462/889_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/189/462/894_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/189/462/894_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/189/462/894_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/189/462/894_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/189/462/894_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/189/462/894_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/189/462/895_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/189/462/895_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/189/462/895_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/189/462/895_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/189/462/895_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/189/462/895_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/189/462/893_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/189/462/893_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/189/462/893_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/189/462/893_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/189/462/893_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/189/462/893_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/189/462/897_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/189/462/897_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/189/462/897_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/189/462/897_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/189/462/897_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/189/462/897_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/189/462/898_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/189/462/898_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/189/462/898_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/189/462/898_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/189/462/898_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/189/462/898_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/189/462/899_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/189/462/899_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/189/462/899_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/189/462/899_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/189/462/899_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/189/462/899_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/189/462/902_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/189/462/902_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/189/462/902_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/189/462/902_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/189/462/902_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/189/462/902_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/189/462/903_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/189/462/903_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/189/462/903_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/189/462/903_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/189/462/903_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/189/462/903_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/189/462/901_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/189/462/901_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/189/462/901_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/189/462/901_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/189/462/901_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/189/462/901_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/189/462/906_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/189/462/906_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/189/462/906_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/189/462/906_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/189/462/906_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/189/462/906_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/189/462/904_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/189/462/904_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/189/462/904_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/189/462/904_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/189/462/904_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/189/462/904_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/189/462/900_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/189/462/900_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/189/462/900_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/189/462/900_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/189/462/900_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/189/462/900_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/189/462/905_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/189/462/905_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/189/462/905_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/189/462/905_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/189/462/905_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/189/462/905_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/189/462/908_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/189/462/908_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/189/462/908_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/189/462/908_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/189/462/908_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/189/462/908_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/189/462/907_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/189/462/907_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/189/462/907_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/189/462/907_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/189/462/907_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/189/462/907_2160x1440.jpg 2160w;1208;
