url;house_id;city;house_type;building_type;price;price_m2;room;bedroom;bathroom;living_area;energy_label;zip;address;year_built;house_age;descrip;photo;m3_gasverbruik_per_jaar;kwh_stroomvebruik_per_jaar
https://www.funda.nl/huur/zuid-scharwoude/appartement-43557001-dokter-wilminkstraat-139/;43557001;zuid-scharwoude;appartement;Bestaande bouw;821;17.5;2;0;0;47;B;1722;Dokter Wilminkstraat 139;1996;28;- Beschikbaar voor  senioren  vanaf 55  jaar -   Rustig gelegen, fijne  appartementen  met zorg- en welzijnsvoorzieningen  op  locatie.  Het gaat  om seniorenwoningen, waarbij  de  minimale  leeftijd  55 jaar  is.   Er is een prachtig overdekte binnentuin, waar u met medebewoners kunt samen komen. Ook worden er verschillende activiteiten georganiseerd door bewoners.   Dit twee kamer appartement is gelegen op de tweede verdieping van het woongebouw Buitenzorg. Het pand beschikt over drie verdiepingen, een lift en is gebouwd in 1996.   Wanneer u het appartement binnenkomt via de hal heeft u toegang tot de inpandige berging, badkamer en woonkamer met open keuken. Vanuit de woonkamer heeft u toegang tot de slaapkamer. De badkamer is ook toegankelijk van uit de slaapkamer.  Vanuit de slaapkamer kunt u het balkon betreden.   - Kenmerken Dokter Wilminkstraat 139 -  - Voorschot servicekosten € 170,- per maand incl levering gas en water.  - De woning is voorzien van energielabel B - Twee kamer appartement (1 slaapkamer) - Beschikbaar in overleg - Gelegen op de tweede verdieping met balkon - Parkeren is mogelijk op het nabijgelegen openbare parkeerterrein  - Fietsenberging aanwezig voor het stallen van fietsen en eventueel een scootmobiel  -  Inkomensrichtlijnen-   voor deze sociale huurwoning gelden er inkomenseisen. U kunt een sociale huurwoning huren als uw inkomen passend is bij de huur. De toewijzing vind plaats door middel van passend toewijzen. Er is voor deze woning sprake van een maximale inkomensgrens om in aanmerking te kunnen komen. De inkomensgrenzen 2024 kunt u vinden via  op: het aanvragen van huursubsidie is afhankelijk van de kale huurprijs, servicekosten en uw inkomen. Om te zien of u in aanmerking komt, kunt u een proefberekening maken bij de Belastingdienst. Naast het passend toewijzen en de gebruikelijke verhuurvoorwaarden, worden er aanvullende voorwaarden gesteld op het gebied van leefstijl en motivatie. Een entree commissie bepaalt op grond van een ingediende motivatie en daaropvolgende kennismaking gesprekken wie uiteindelijk in aanmerking komt voor een woning. Zo zorgen we er samen voor dat de uiteindelijke bewoners aansluiten bij ons ideaal van een hecht netwerk buren die naar elkaar omkijken en samen het leven leuker en makkelijker maken.  -	Wilt u in aanmerking komen voor deze woning? - Bent u enthousiast geworden over deze woning en voldoet u aan de inkomensrichtlijnen? Schrijf u dan in via vanderlinden.nl. als woningzoekende. Bij het selecteren van de meest geschikte kandidaat maken wij enkel gebruik van objectieve selectiecriteria zoals leeftijd, de hoogte van het inkomen in relatie tot de hoogte van de huur, gezinsomvang en soortgelijke criteria. Hierbij maken wij in geen enkele situatie positieve of negatieve uitzonderingen op basis van geslacht, huidskleur, achternaam, geaardheid, afkomst, geloof of etniciteit van de woningzoekende. Als er meerdere, vergelijkbare inschrijvingen op een woning zijn, dan zal er een willekeurig dossier gekozen worden op volgorde van binnenkomst. U ontvangt hier dan vanzelf bericht over. Mocht u niets hebben vernomen dan bent u helaas niet geselecteerd. U kunt uiteraard altijd contact met ons opnemen waarom er gekozen is voor een andere kandidaat. Wanneer u zoveel mogelijk kans wilt maken op een woning, raden we u aan om meerdere voorkeuren door te geven indien u in meerdere woningen geïnteresseerd bent.  - Goed om te weten -  - Getoonde foto's zijn van een modelwoning en niet van de specifieke woning zelf. -De huurovereenkomst wordt aangegaan voor onbepaalde tijd. De huur is maandelijks opzegbaar, de opzegtermijn bedraagt één maand. Alle informatie met betrekking tot de woning is met zorg samengesteld. Deze is echter indicatief en er kunnen geen rechten aan ontleend worden.;https://cloud.funda.nl/valentina_media/189/058/613_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/189/058/613_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/189/058/613_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/189/058/613_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/189/058/613_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/189/058/613_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/189/058/588_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/189/058/588_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/189/058/588_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/189/058/588_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/189/058/588_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/189/058/588_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/189/058/607_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/189/058/607_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/189/058/607_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/189/058/607_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/189/058/607_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/189/058/607_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/189/058/585_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/189/058/585_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/189/058/585_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/189/058/585_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/189/058/585_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/189/058/585_2160x1440.jpg 2160w;;761
https://www.funda.nl/huur/zuid-scharwoude/appartement-43556626-sportlaan-33/;43556626;zuid-scharwoude;appartement;Bestaande bouw;650;15.1;2;0;0;43;C;1722;Sportlaan 33;1969;55;- Beschikbaar voor  senioren  vanaf 65  jaar -   Dit twee kamer  appartement  is gelegen op de eerste  verdieping van  het  woongebouw Grenswoude. Het  pand  beschikt  over  twee  verdiepingen, een lift en  is gebouwd in 1969.   Wanneer u het appartement binnenkomt via de hal heeft u toegang tot de inpandige berging, badkamer, slaapkamer en woonkamer met open keuken. Vanuit de woonkamer kunt u het balkon betreden. De badkamer is ook bereikbaar via de slaapkamer.  - Kenmerken Sportlaan 33 -  - Voorschot servicekosten € 50,- per maand - De woning is voorzien van energielabel A - Twee kamer appartement (1 slaapkamer) - Beschikbaar in overleg - Gelegen op de eerste verdieping met balkon - Parkeren is mogelijk op het nabijgelegen openbare parkeerterrein  - Fietsenberging aanwezig voor het stallen van fietsen en eventueel een scootmobiel - Wekelijkse koffie ochtenden op initiatief van bewoners  -  Inkomensrichtlijnen-   voor deze sociale huurwoning gelden er inkomenseisen. U kunt een sociale huurwoning huren als uw inkomen passend is bij de huur. De toewijzing vind plaats door middel van passend toewijzen. Er is voor deze woning sprake van een maximale inkomensgrens om in aanmerking te kunnen komen. De inkomensgrenzen 2024 kunt u vinden via  op: het aanvragen van huursubsidie is afhankelijk van de kale huurprijs, servicekosten en uw inkomen. Om te zien of u in aanmerking komt, kunt u een proefberekening maken bij de Belastingdienst.  -	Wilt u in aanmerking komen voor deze woning? - Bent u enthousiast geworden over deze woning en voldoet u aan de inkomensrichtlijnen? Schrijf u dan in via vanderlinden.nl. als woningzoekende. Bij het selecteren van de meest geschikte kandidaat maken wij enkel gebruik van objectieve selectiecriteria zoals leeftijd, de hoogte van het inkomen in relatie tot de hoogte van de huur, gezinsomvang en soortgelijke criteria. Hierbij maken wij in geen enkele situatie positieve of negatieve uitzonderingen op basis van geslacht, huidskleur, achternaam, geaardheid, afkomst, geloof of etniciteit van de woningzoekende. Als er meerdere, vergelijkbare inschrijvingen op een woning zijn, dan zal er een willekeurig dossier gekozen worden op volgorde van binnenkomst. U ontvangt hier dan vanzelf bericht over. Mocht u niets hebben vernomen dan bent u helaas niet geselecteerd. U kunt uiteraard altijd contact met ons opnemen waarom er gekozen is voor een andere kandidaat. Wanneer u zoveel mogelijk kans wilt maken op een woning, raden we u aan om meerdere voorkeuren door te geven indien u in meerdere woningen geïnteresseerd bent.  - Goed om te weten -  - Getoonde foto's zijn van een modelwoning en niet van de specifieke woning zelf. -De huurovereenkomst wordt aangegaan voor onbepaalde tijd. De huur is maandelijks opzegbaar, de opzegtermijn bedraagt één maand. Alle informatie met betrekking tot de woning is met zorg samengesteld. Deze is echter indicatief en er kunnen geen rechten aan ontleend worden.;https://cloud.funda.nl/valentina_media/188/998/577_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/188/998/577_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/188/998/577_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/188/998/577_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/188/998/577_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/188/998/577_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/188/998/559_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/188/998/559_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/188/998/559_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/188/998/559_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/188/998/559_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/188/998/559_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/188/998/564_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/188/998/564_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/188/998/564_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/188/998/564_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/188/998/564_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/188/998/564_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/188/998/575_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/188/998/575_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/188/998/575_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/188/998/575_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/188/998/575_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/188/998/575_2160x1440.jpg 2160w;;989
