url;house_id;city;house_type;building_type;price;price_m2;room;bedroom;bathroom;living_area;energy_label;zip;address;year_built;house_age;descrip;photo;m3_gasverbruik_per_jaar;kwh_stroomvebruik_per_jaar
https://www.funda.nl/koop/nieuwerkerk-aan-den-ijssel/huis-43575517-rijskade-8/;43575517;nieuwerkerk-aan-den-ijssel;huis;Bestaande bouw;450000;4591.8;3;2;1;98;G;2911;Rijskade 8;1930;94;Aan de doodlopende  Rijskade,  op drie  keer struikelen  van het Hitlandbos ligt  deze  leuke twee onder een  kapwoning  op  maar liefst  360 m2 grond.  Vrijer vindt  je ze  bijna  niet  in  Nieuwerkerk aan den IJssel. De woning is in 1996 vergroot door middel van een aanbouw aan de achterzijde waar de woonkeuken is gerealiseerd en is aan de voorzijde kenmerkend door de oranje tuile du nord dakpannen en de karakteristieke dakgoten. Op dit moment zijn er twee slaapkamers en een badkamer op de 1e verdieping te vinden maar hier kunnen weer drie slaapkamers van gemaakt worden.  Begane grond: Entree, hal met spiltrap, meterkast (2019) en het toilet (met duoblok en fonteintje).  Woonkamer met laminaatvloer, veel ramen en aan de tuinzijde de woonkeuken met vloerverwarming. In deze ruimte is een grote hoekopstelling te vinden met diverse apparatuur. Zo is er een 5-pits gaskookplaat, een afzuigkap, een Quooker, een vaatwasser en een oven te vinden. Bovendien ligt hier elektrische vloerverwarming. Daarnaast is er veel ruimte voor een eethoek en veel daglicht door de grote ramen. Ook is de wasruimte hier aanwezig. De woning is zowel via de voorzijde als langs de woning via de woonkeuken te betreden.  In de achtertuin zijn naast diverse leuke zitjes ook twee schuren te vinden. Zon wordt uit de woonkamer gehouden door een markies. De achtertuin is ruim genoeg om de woning nog aan de achterzijde uit te bouwen, zowel in de diepte als de hoogte.  1e verdieping: Op deze verdieping zijn naast een badkamer (met inloopdouche, duoblok en wastafel) twee slaapkamers te vinden, beide voorzien van een dakkapel. De hoofdslaapkamer is over de gehele lengte van de woning gesitueerd en is zelfs voorzien van twee dakkapellen en een zijraam. Ruimte voor uw kleren is te vinden in de vaste schuifwandkast.  2e verdieping: Overloop met de opstelling van de CV-installatie en een dakraam. Vervolgens is hier nog een slaapkamer te vinden.  Bijzonderheden: De woning ligt op eigen grond, aan de rand van het Hitlandgebied aan een doodlopende straat. De gehele woning is voorzien van isolerende beglazing. De platte daken zijn in 2022 vernieuwd en in 2023 is de gehele buitenkant van de woning geschilderd. In de koopovereenkomst komt een ouderdomsclausule.   Afmetingen: Zie de (interactieve) plattegronden voor de afmetingen van de woning.  Bouwjaar				: 1930 Inhoud				: 355 m³ Gebruiksoppervlakte wonen		: 98 m² Overige inpandige ruimte		: 2 m² Gebouwgebonden buitenruimte	: 2 m² Externe bergruimte			: 32 m²  Gebruiksoppervlakte woningen: De Meetinstructie is gebaseerd op de NEN2580. De Meetinstructie is bedoeld om een meer eenduidige manier van meten toe te passen voor het geven van een indicatie van de gebruiksoppervlakte. De Meetinstructie sluit verschillen in meetuitkomsten niet volledig uit, door bijvoorbeeld interpretatieverschillen, afrondingen of beperkingen bij het uitvoeren van de meting.  Rechtsgeldige koopovereenkomst pas ná ondertekening: Een mondelinge overeenstemming tussen de particuliere verkoper en de particuliere koper is niet rechtsgeldig. Met andere woorden: er is geen koop. Er is pas sprake van een rechtsgeldige koop als de particuliere verkoper en de particuliere koper de koopovereenkomst hebben ondertekend. Dit vloeit voort uit artikel 7:2 Burgerlijk Wetboek. Een bevestiging van de mondelinge overeenstemming per e-mail of een toegestuurd concept van de koopovereenkomst wordt overigens niet gezien als een ‘ondertekende koopovereenkomst’.  Van der Panne woning- & bedrijfsmakelaardij is de makelaar van de verkoper. Neem uw eigen NVM-makelaar mee, voor goed advies bij de aankoop van uw nieuwe woning!;https://cloud.funda.nl/valentina_media/189/381/452_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/189/381/452_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/189/381/452_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/189/381/452_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/189/381/452_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/189/381/452_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/189/381/450_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/189/381/450_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/189/381/450_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/189/381/450_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/189/381/450_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/189/381/450_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/189/381/454_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/189/381/454_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/189/381/454_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/189/381/454_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/189/381/454_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/189/381/454_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/189/381/453_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/189/381/453_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/189/381/453_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/189/381/453_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/189/381/453_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/189/381/453_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/189/381/451_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/189/381/451_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/189/381/451_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/189/381/451_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/189/381/451_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/189/381/451_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/189/381/455_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/189/381/455_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/189/381/455_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/189/381/455_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/189/381/455_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/189/381/455_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/189/381/456_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/189/381/456_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/189/381/456_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/189/381/456_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/189/381/456_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/189/381/456_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/189/381/460_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/189/381/460_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/189/381/460_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/189/381/460_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/189/381/460_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/189/381/460_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/189/381/458_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/189/381/458_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/189/381/458_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/189/381/458_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/189/381/458_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/189/381/458_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/189/381/459_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/189/381/459_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/189/381/459_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/189/381/459_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/189/381/459_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/189/381/459_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/189/381/457_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/189/381/457_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/189/381/457_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/189/381/457_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/189/381/457_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/189/381/457_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/189/381/464_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/189/381/464_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/189/381/464_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/189/381/464_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/189/381/464_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/189/381/464_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/189/381/463_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/189/381/463_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/189/381/463_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/189/381/463_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/189/381/463_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/189/381/463_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/189/381/466_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/189/381/466_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/189/381/466_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/189/381/466_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/189/381/466_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/189/381/466_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/189/381/462_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/189/381/462_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/189/381/462_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/189/381/462_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/189/381/462_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/189/381/462_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/189/381/461_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/189/381/461_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/189/381/461_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/189/381/461_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/189/381/461_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/189/381/461_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/189/381/470_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/189/381/470_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/189/381/470_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/189/381/470_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/189/381/470_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/189/381/470_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/189/381/469_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/189/381/469_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/189/381/469_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/189/381/469_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/189/381/469_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/189/381/469_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/189/381/467_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/189/381/467_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/189/381/467_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/189/381/467_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/189/381/467_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/189/381/467_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/189/381/473_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/189/381/473_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/189/381/473_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/189/381/473_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/189/381/473_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/189/381/473_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/189/381/472_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/189/381/472_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/189/381/472_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/189/381/472_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/189/381/472_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/189/381/472_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/189/381/471_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/189/381/471_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/189/381/471_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/189/381/471_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/189/381/471_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/189/381/471_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/189/381/474_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/189/381/474_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/189/381/474_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/189/381/474_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/189/381/474_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/189/381/474_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/189/381/479_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/189/381/479_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/189/381/479_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/189/381/479_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/189/381/479_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/189/381/479_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/189/381/475_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/189/381/475_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/189/381/475_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/189/381/475_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/189/381/475_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/189/381/475_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/189/381/478_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/189/381/478_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/189/381/478_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/189/381/478_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/189/381/478_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/189/381/478_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/189/381/477_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/189/381/477_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/189/381/477_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/189/381/477_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/189/381/477_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/189/381/477_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/189/381/476_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/189/381/476_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/189/381/476_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/189/381/476_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/189/381/476_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/189/381/476_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/189/381/480_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/189/381/480_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/189/381/480_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/189/381/480_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/189/381/480_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/189/381/480_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/189/381/481_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/189/381/481_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/189/381/481_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/189/381/481_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/189/381/481_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/189/381/481_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/189/381/484_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/189/381/484_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/189/381/484_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/189/381/484_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/189/381/484_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/189/381/484_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/189/381/486_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/189/381/486_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/189/381/486_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/189/381/486_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/189/381/486_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/189/381/486_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/189/381/485_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/189/381/485_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/189/381/485_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/189/381/485_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/189/381/485_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/189/381/485_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/189/381/482_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/189/381/482_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/189/381/482_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/189/381/482_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/189/381/482_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/189/381/482_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/189/381/483_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/189/381/483_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/189/381/483_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/189/381/483_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/189/381/483_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/189/381/483_2160x1440.jpg 2160w;839;38122.0
