url;house_id;city;house_type;building_type;price;price_m2;room;bedroom;bathroom;living_area;energy_label;zip;address;year_built;house_age;descrip;photo;m3_gasverbruik_per_jaar;kwh_stroomvebruik_per_jaar
https://www.funda.nl/koop/oost-souburg/huis-43447871-kanaalstraat-84/;43447871;oost-souburg;huis;Bestaande bouw;209000;1236.7;2;0;0;169;na;4388;Kanaalstraat 84;1960;64;"Sinke Komejan Bedrijfsmakelaars  mag  namens haar  opdrachtgever het  laatste café van Oost-Souburg  te  koop/huur aanbieden.  Het object  dat gelegen  is  aan de Kanaalstraat  84  in Oost-Souburg staat plaatselijk  beter  bekend  als café ‘De Vriendschap’. Een gezellig bruin café dat is geopend in 1927 en door de jaren heen diverse uitbaters heeft gekend. Om reden dat de huidige uitbater heeft besloten haar onderneming na maar liefst 23 jaar te beëindigen, wordt het object te huur en te koop aangeboden.  Het geheel bestaat uit een overkapping met buitenterras aan de voorzijde, het café gedeelte, een gescheiden toiletvoorzieningen, een keukenopstelling, een opslagruimte en een achtergelegen tuin c.q. buitenplaats. Het café gedeelte is ca. 62 m2 VVO en gelegen aan de voorzijde. Vanuit het café is zijn de toiletvoorzieningen en de keuken te bereiken. Vanuit de keuken is er een doorloop naar de opslagruimte en de tuin. De eerste verdieping is eveneens vanuit het café te bereiken. Er is een vaste trap nabij de bar gesitueerd.   De 1e verdieping doet binnen het huidige gebruik voornamelijk de dienst als opslagruimte. Echter zou deze ruimte ook gebruikt kunnen worden als woonhuis. Hiervoor zijn echter wel de nodige aanpassingen en modernisatie werkzaamheden vereist. Het object is in zijn totaliteit ca. 169 m2 VVO.  Het geheel verbouwen naar een woonhuis behoort conform het bestemmingsplan eveneens tot de mogelijkheden.  Al met al een interessant object met diverse gebruiksmogelijkheden.   In het kort: -	Kanaalstraat 84, 4388 BP Oost-Souburg -	Pand met horeca bestemming -	Vraagprijs € 209.000,- k.k.  - 	Huurprijs op aanvraag -	Oppervlakte begane grond: 112,5 m2 VVO -	Oppervlakte 1e verdieping: ca. 56 m2 VVO -	Gelegen op een perceel van 220 m2 -	Energielabel in aanvraag  Locatie:  Oost-Souburg, gelegen in de provincie Zeeland, is een plaats die gekenmerkt wordt door haar strategische ligging en diverse economische activiteiten. De omgeving van Oost-Souburg is 6,15 vierkante kilometer groot en heeft ca. 10.000 inwoners. Het dorp biedt een mix van historische charme, moderne voorzieningen en een gastvrije gemeenschapssfeer.   Oost-Souburg bevindt zich eveneens nabij de stad Vlissingen en is goed bereikbaar via de snelwegen, het openbaar vervoer. De ligging aan de kust en de nabijheid van belangrijke havenfaciliteiten dragen bij aan de logistieke en maritieme sector in de regio. Er kan worden geconcludeerd dat Oost-Souburg een aantrekkelijke mix van zakelijke mogelijkheden en wonen te bieden heeft.   Vraagprijs: € 209.000,- k.k.   Huurprijs: Op aanvraag.  Kadastrale gegevens: Gemeente	: Oost Souburg Sectie	: I Nummer	: 1940 Grootte	: 220 m2 Publiekrechtelijke beperking Basisregistratie kadaster: Er zijn geen beperkingen bekend in de Basisregistratie kadaster.  Oppervlaktes: Begane grond:  Café			: ca. 62 m2 VVO Keuken		: ca.19 m2 VVO Toiletvoorzieningen	: ca. 16,5 m2 VVO Opslag			: ca. 15 m2 VVO Tuin			: 61 m2  Totaal		: 112,5 m2 VVO  1e verdieping: Opslag		: ca. 56 m2 VVO  Het bestemmingsplan: Het object valt onder het bestemmingsplan ‘Oost-Souburg’ dat geheel onherroepelijk is vastgesteld op 27-03-2008. Het heeft de bestemming ‘Horeca’. De op de kaart voor ‘Horeca’ aangewezen gronden zijn bestemd voor: -	Horeca tot en met cat. 1 -	Wonen al dan niet in combinatie met huis gebonden beroep -	Evenementen Aan, uit of bijgebouwen gebruiken als zelfstandige of zelfstandige woning is niet toegestaan. Seksinrichtingen eveneens niet toegestaan.   Met ingang van 1 januari 2024 is de Omgevingswet van kracht. De verstrekte informatie is gebaseerd op Ruimtelijkeplannen.nl, maar deze website bevat mogelijk niet alle relevante gegevens en kan verouderd zijn. Wij raden u aan gebruik te maken van het Omgevingsloket. Daar kunt u alle digitale informatie vinden met betrekking tot de fysieke leefomgeving, inclusief alle actuele regelgeving.  Bodeminformatie: Bij het Bodemloket of Nazca4u zijn geen bijzonderheden voor deze locatie beschikbaar over bodemverontreiniging/of sanering.  Energielabel: In aanvraag.  Bezichtigingen: Uitsluitend op afspraak is het mogelijk om het pand te bezichtigen, voor het plannen van een afspraak kan contact opgenomen worden met ons kantoor. Per mail  en via telefoon 0118-620062.  Kenmerken overeenkomst:  Ingeval u verdere interesse heeft en er uiteindelijk een overeenkomst tot stand komt, gelden de volgende bepalingen:   Koop:  Zekerheidsstelling: Een waarborgsom, 10% ter grootte van de koopsom te storten op rekening van of af te geven als bankgarantie bij de notaris uiterlijk 14 dagen na volledige ondertekening van de koopovereenkomst.  Notaris: Keuze koper.  Fiscaal: Er is geen sprake van omzetbelasting. De koopsom zal worden belast met 10,4% overdrachtsbelasting.   Koopovereenkomst:  Koopovereenkomst op basis van het NVM-model.  Opleveringsniveau: In afwijking van het standaard NVM-model koopovereenkomst, verkoopt de verkoper op basis van het “as is, where is” principe. Hierbij zijn de garanties vanuit verkoper niet of beperkt afgegeven, zowel qua omvang als tijd. De koper aanvaardt het registergoed in alle opzichten op basis van het ""as is, where is” principe, waaronder onder meer bedoeld de bouwkundige, juridische, milieukundige, technische en feitelijke toestand waarin het registergoed zich bevindt en de koper heeft ter zake van deze staat van het registergoed geen enkele aanspraak, hoe ook genaamd, jegens verkoper. In aanvulling op het vorenstaande geeft de verkoper geen garantie en aanvaardt geen aansprakelijkheid omtrent datgene wat zij ter zake juistheid van het registergoed mededeelt, of waarvan mededeling achterwege blijft.  Huur: Nutsvoorziening: Huurder dient zelf zorg te dragen voor de nutsvoorziening en het afsluiten hiervan.   Huurbetaling: De huurpenningen dienen te worden voldaan bij vooruitbetaling per maand.  Huurtermijn: In overleg.  Huurovereenkomst: De huurovereenkomst zal volgens model ROZ (winkelruimte) worden opgesteld.  Huurindexatie: Jaarlijks, voor het eerst 1 jaar na ingangsdatum huurovereenkomst, op basis van de wijziging van het maandprijsindexcijfer volgens de Consumentenprijsindex (CPI), reeks, CPI- Alle Huishoudens (2015 = 100) zoals gepubliceerd door het Centraal Bureau voor de Statistiek (CBS).  Oplevering: In overleg   Bankgarantie/waarborgsom: Een garantie/waarborgsom ter grootte van een betalingsverplichting van 3 maanden huur inclusief BTW.  Disclaimer: Deze informatie is door ons met de nodige zorgvuldigheid samengesteld. Onzerzijds wordt echter geen enkele aansprakelijkheid aanvaard voor enige onvolledigheid, onjuistheid of anderszins, dan wel de gevolgen daarvan. Alle opgegeven maten en oppervlakten zijn indicatief.";https://cloud.funda.nl/valentina_media/188/631/274_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/188/631/274_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/188/631/274_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/188/631/274_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/188/631/274_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/188/631/274_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/188/631/273_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/188/631/273_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/188/631/273_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/188/631/273_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/188/631/273_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/188/631/273_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/188/631/279_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/188/631/279_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/188/631/279_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/188/631/279_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/188/631/279_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/188/631/279_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/188/631/283_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/188/631/283_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/188/631/283_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/188/631/283_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/188/631/283_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/188/631/283_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/188/631/278_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/188/631/278_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/188/631/278_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/188/631/278_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/188/631/278_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/188/631/278_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/188/631/282_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/188/631/282_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/188/631/282_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/188/631/282_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/188/631/282_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/188/631/282_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/188/631/288_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/188/631/288_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/188/631/288_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/188/631/288_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/188/631/288_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/188/631/288_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/188/631/294_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/188/631/294_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/188/631/294_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/188/631/294_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/188/631/294_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/188/631/294_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/188/631/285_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/188/631/285_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/188/631/285_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/188/631/285_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/188/631/285_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/188/631/285_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/188/631/286_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/188/631/286_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/188/631/286_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/188/631/286_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/188/631/286_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/188/631/286_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/188/631/293_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/188/631/293_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/188/631/293_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/188/631/293_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/188/631/293_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/188/631/293_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/188/631/291_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/188/631/291_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/188/631/291_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/188/631/291_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/188/631/291_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/188/631/291_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/188/631/292_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/188/631/292_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/188/631/292_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/188/631/292_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/188/631/292_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/188/631/292_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/188/631/287_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/188/631/287_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/188/631/287_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/188/631/287_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/188/631/287_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/188/631/287_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/188/631/290_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/188/631/290_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/188/631/290_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/188/631/290_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/188/631/290_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/188/631/290_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/188/631/297_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/188/631/297_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/188/631/297_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/188/631/297_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/188/631/297_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/188/631/297_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/188/631/296_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/188/631/296_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/188/631/296_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/188/631/296_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/188/631/296_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/188/631/296_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/188/631/298_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/188/631/298_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/188/631/298_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/188/631/298_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/188/631/298_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/188/631/298_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/188/631/299_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/188/631/299_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/188/631/299_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/188/631/299_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/188/631/299_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/188/631/299_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/188/631/301_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/188/631/301_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/188/631/301_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/188/631/301_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/188/631/301_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/188/631/301_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/188/631/300_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/188/631/300_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/188/631/300_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/188/631/300_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/188/631/300_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/188/631/300_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/188/631/302_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/188/631/302_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/188/631/302_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/188/631/302_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/188/631/302_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/188/631/302_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/188/631/305_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/188/631/305_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/188/631/305_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/188/631/305_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/188/631/305_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/188/631/305_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/188/631/303_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/188/631/303_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/188/631/303_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/188/631/303_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/188/631/303_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/188/631/303_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/188/631/306_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/188/631/306_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/188/631/306_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/188/631/306_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/188/631/306_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/188/631/306_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/188/631/304_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/188/631/304_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/188/631/304_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/188/631/304_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/188/631/304_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/188/631/304_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/188/631/307_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/188/631/307_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/188/631/307_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/188/631/307_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/188/631/307_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/188/631/307_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/188/631/309_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/188/631/309_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/188/631/309_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/188/631/309_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/188/631/309_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/188/631/309_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/188/631/311_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/188/631/311_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/188/631/311_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/188/631/311_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/188/631/311_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/188/631/311_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/188/631/310_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/188/631/310_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/188/631/310_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/188/631/310_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/188/631/310_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/188/631/310_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/188/631/308_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/188/631/308_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/188/631/308_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/188/631/308_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/188/631/308_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/188/631/308_2160x1440.jpg 2160w;;
