url;house_id;city;house_type;building_type;price;price_m2;room;bedroom;bathroom;living_area;energy_label;zip;address;year_built;house_age;descrip;photo;m3_gasverbruik_per_jaar;kwh_stroomvebruik_per_jaar
https://www.funda.nl/huur/swifterbant/huis-43577699-de-greente-72/;43577699;swifterbant;huis;Bestaande bouw;1350;12.7;5;3;1;106;na;8255;De Greente 72;1965;59;WEGENS GROTE BELANGSTELLING  IS  HET OP  DIT MOMENT  NIET MEER MOGELIJK OM  EEN  BEZICHTIGING IN TE PLANNEN.   Binnenkort  te huur! Huurprijs €1.350,- per  maand  Beschikbaar per 1  juni 2024   Bouwjaar 1965 Woonoppervlakte 106 m²  Externe bergruimte 26 m²  Inhoud 480 m³   Omschrijving: Welkom in deze mooie gerenoveerde hoekwoning, gelegen in het centrum van Swifterbant met vrij uitzicht over het dorpspark “De Greente”. Door zijn ligging biedt deze woning het beste van twee werelden, op loopafstand van de winkels en met een zeer ruime achtertuin op het zuidoosten de rust en privacy om heerlijk te ontspannen! Er zijn 3 slaapkamers, een aparte ruimte voor de wasmachine en een volledig gerenoveerde badkamer op de verdieping.   Indeling Begane grond: De entree biedt toegang tot de hal met meterkast, toilet, kelder, trapopgang naar de verdieping en doorgang naar de open keuken en woonkamer. De woonkamer met sfeervolle open haard bevindt zich aan de voorzijde van de woning. Aan de achterzijde van de woning is ruimte voor een eethoek, de openslaande deuren zorgen voor verbinding met de zeer ruime en zonnige tuin. De open keuken is voorzien van een spoelbak, 4 pits gasfornuis met ingebouwde oven, afzuigschouw, koelkast met vriezer en een magnetron. Vanuit de keuken is de berging te bereiken en via de tuin de aangebouwde garage. De begane grond is voorzien van een lichte laminaatvloer, muren en planfond zijn strak gestuukt.  Eerste verdieping: Via een dichte trap bereik je de overloop met toegang tot 3 slaapkamers, gerenoveerde badkamer en een aparte ruimte voor de wasmachine. De verdiepingsvloer is voorzien van een nieuwe laminaatvloer.  Neem vandaag nog contact met ons op om een bezichtiging in te plannen en ontdek zelf de charme en mogelijkheden van deze huurwoning.  Bijzonderheden: •	Gerenoveerde hoekwoning  •	Te huur per 1 juni 2024 •	Grotendeels voorzien van kunststof kozijnen •	Tuin op het zuidoosten  •	Huurprijs exclusief gas, water en elektra •	Minimale huurperiode 1 jaar •	Waarborgsom 2 maand huur •	Energielabel in aanvraag •	Netto-inkomen tenminste 2 maal de netto huur (€2.700,- netto inkomen) •	Screening maakt onderdeel uit van de procedure •	Voorbehoud gunning verhuurder  Deze informatie is door ons met de nodige zorgvuldigheid samengesteld. Onzerzijds wordt echter geen enkele aansprakelijkheid aanvaard voor enige onvolledigheid, onjuistheid of anderszins, dan wel de gevolgen daarvan. Alle opgegeven maten en oppervlakten zijn indicatief;https://cloud.funda.nl/valentina_media/189/466/895_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/189/466/895_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/189/466/895_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/189/466/895_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/189/466/895_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/189/466/895_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/189/466/894_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/189/466/894_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/189/466/894_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/189/466/894_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/189/466/894_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/189/466/894_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/189/466/897_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/189/466/897_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/189/466/897_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/189/466/897_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/189/466/897_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/189/466/897_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/189/466/899_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/189/466/899_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/189/466/899_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/189/466/899_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/189/466/899_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/189/466/899_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/189/466/896_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/189/466/896_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/189/466/896_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/189/466/896_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/189/466/896_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/189/466/896_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/189/466/898_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/189/466/898_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/189/466/898_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/189/466/898_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/189/466/898_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/189/466/898_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/189/466/900_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/189/466/900_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/189/466/900_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/189/466/900_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/189/466/900_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/189/466/900_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/189/466/901_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/189/466/901_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/189/466/901_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/189/466/901_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/189/466/901_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/189/466/901_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/189/466/903_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/189/466/903_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/189/466/903_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/189/466/903_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/189/466/903_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/189/466/903_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/189/466/902_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/189/466/902_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/189/466/902_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/189/466/902_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/189/466/902_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/189/466/902_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/189/466/904_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/189/466/904_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/189/466/904_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/189/466/904_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/189/466/904_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/189/466/904_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/189/466/907_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/189/466/907_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/189/466/907_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/189/466/907_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/189/466/907_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/189/466/907_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/189/466/909_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/189/466/909_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/189/466/909_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/189/466/909_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/189/466/909_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/189/466/909_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/189/466/906_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/189/466/906_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/189/466/906_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/189/466/906_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/189/466/906_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/189/466/906_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/189/466/911_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/189/466/911_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/189/466/911_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/189/466/911_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/189/466/911_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/189/466/911_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/189/466/908_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/189/466/908_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/189/466/908_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/189/466/908_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/189/466/908_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/189/466/908_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/189/466/905_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/189/466/905_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/189/466/905_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/189/466/905_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/189/466/905_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/189/466/905_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/189/466/910_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/189/466/910_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/189/466/910_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/189/466/910_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/189/466/910_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/189/466/910_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/189/466/912_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/189/466/912_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/189/466/912_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/189/466/912_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/189/466/912_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/189/466/912_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/189/466/913_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/189/466/913_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/189/466/913_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/189/466/913_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/189/466/913_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/189/466/913_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/189/466/915_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/189/466/915_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/189/466/915_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/189/466/915_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/189/466/915_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/189/466/915_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/189/466/914_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/189/466/914_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/189/466/914_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/189/466/914_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/189/466/914_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/189/466/914_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/189/486/208_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/189/486/208_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/189/486/208_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/189/486/208_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/189/486/208_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/189/486/208_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/189/486/207_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/189/486/207_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/189/486/207_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/189/486/207_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/189/486/207_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/189/486/207_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/189/466/917_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/189/466/917_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/189/466/917_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/189/466/917_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/189/466/917_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/189/466/917_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/189/466/916_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/189/466/916_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/189/466/916_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/189/466/916_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/189/466/916_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/189/466/916_2160x1440.jpg 2160w;1093;
