url;house_id;city;house_type;building_type;price;price_m2;room;bedroom;bathroom;living_area;energy_label;zip;address;year_built;house_age;descrip;photo;m3_gasverbruik_per_jaar;kwh_stroomvebruik_per_jaar
https://www.funda.nl/koop/westernieland/huis-43562755-dirk-wierengastraat-65/;43562755;westernieland;huis;Bestaande bouw;585000;3823.5;2;1;1;153;>A+;9969;Dirk Wierengastraat 65;2012;12;"Riant wonen tussen  wad  en land!   Op  een riante kavel van  2095  m² staat dit unieke  vrijstaande woonhuis  (bj. 2011) ontworpen door de  Groninger  architect Jacob Veltman  Een schitterend,  ruimtelijk en uniek ‘Leefhuis’ met prachtige zichtlijnen door de riante glaspartijen aan de zuid-zuidwestzijde.   Architect Jacob Veltman: “Het ontwerp kenmerkt zich door de gesloten straatzijde waarin de nadruk is gelegd op de toegang van de woning. Deze bevindt zich in een spleet tussen twee verticale volumes in baksteen. In de woning is de nadruk gelegd op het uitzicht op de tuin en de horizon. De gevelafwerking bestaat uit vlakken in donkere baksteen, onbehandeld hout en glas.  Het beeld van de woning in vorm en materiaal legt een link met de ‘kubistische’ woningen uit de 30-er jaren in de Groninger variant van de Amsterdamse School-stijl.”  Ook is er in het ontwerp aandacht geweest voor de locatie; het blauwe glas in de voorgevel is een verwijzing naar het nabijgelegen wad en het in de zuidgevel geplaatste groene glas is een verwijzing naar het aan de achterzijde gelegen (Groninger) land.   Niet alleen het ontwerp is uniek maar ook de locatie is bijzonder. Gelegen in een strook lintbebouwing in het plattelandsdorp Westernieland met aan de achterzijde royaal vrij uitzicht over de landerijen. Vanuit beide woonlagen, vanaf het balkon en vanuit de tuin kunt u genieten van prachtige vergezichten waarbij ieder jaargetijde zorgt voor unieke ‘natuurlijke schilderijen’.  In het tuinontwerp is daar ook rekening mee gehouden waardoor er op meerdere ‘podia’ optimaal van het buitenleven en het Groninger platteland kan worden genoten.   Als gevolg van bovenstaande zal u niet verrast zijn dat ook de indeling van de woning zeker niet standaard is. Nagenoeg alle leefruimtes staan met elkaar in verbinding zonder tussenkomst van deuren en/of wanden maar met voldoende privacy.     Indeling:  Hal/entree met toilet en bergkast; living met schuifpui naar de tuin en open verbinding met de strak vormgegeven keuken met inbouwkast en een bijkeuken/technische ruimte met witgoedaansluitingen, cv-ketel en bergruimte.   Verdieping: Via stalen trap te bereiken slaap-relax ruimte met toegang tot het balkon, sanitaire voorzieningen (wastafel en inloopdouche), inbouw garderobekast, inpandige sauna en bergkast.    Via de aan de voorzijde van de woning gelegen oprijlaan is de royale carport voor 2 auto’s (afm. 5,5 x 5,5 m) te bereiken welke is voorzien van een laadstation. De aangrenzende volledig geïsoleerde tuinberging doet dienst als fietsenberging en opslag van tuin attributen.    Nadere info:  -	Bouwjaar 2011/2012; -	Verwarming en warm water via cv-combiketel, Intergas CW6; -	Voorzien van 18 zonnepanelen, installatie 2023; -	Schilderwerk buitenom met regelmaat professioneel uitgevoerd, laatst in 2022; -	Ontwerp voor aanbouw van ca.60m² op de begane grond ten behoeve van levensloopbestendige indeling of kantoor aan huis aanwezig.    En het dorp Westernieland?  Westernieland is een rustig, Groninger plattelandsdorpje met een gemêleerd bewonersgezelschap en een sterke onderlinge cohesie. Op steenworp afstand gelegen van de Waddenzee en met fraaie wandel- en fietsmogelijkheden in een heerlijke plattelandsomgeving met veel groen. De bebouwing is hoofdzakelijk in lintbebouwing. Het dorp is mooi gelegen met Pieterburen en Baflo als bekende buren. Voorzieningen en treinverbinding met Groningen vindt u volop in Baflo en recreatieve voorzieningen vindt u in Pieterburen.  * Deze woning is voor publicatie verkocht binnen het netwerk van de verkopers *";https://cloud.funda.nl/valentina_media/189/267/963_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/189/267/963_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/189/267/963_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/189/267/963_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/189/267/963_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/189/267/963_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/189/267/967_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/189/267/967_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/189/267/967_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/189/267/967_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/189/267/967_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/189/267/967_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/189/267/965_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/189/267/965_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/189/267/965_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/189/267/965_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/189/267/965_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/189/267/965_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/189/267/964_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/189/267/964_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/189/267/964_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/189/267/964_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/189/267/964_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/189/267/964_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/189/267/966_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/189/267/966_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/189/267/966_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/189/267/966_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/189/267/966_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/189/267/966_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/189/267/970_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/189/267/970_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/189/267/970_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/189/267/970_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/189/267/970_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/189/267/970_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/189/267/968_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/189/267/968_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/189/267/968_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/189/267/968_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/189/267/968_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/189/267/968_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/189/267/969_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/189/267/969_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/189/267/969_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/189/267/969_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/189/267/969_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/189/267/969_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/189/267/973_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/189/267/973_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/189/267/973_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/189/267/973_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/189/267/973_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/189/267/973_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/189/267/972_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/189/267/972_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/189/267/972_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/189/267/972_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/189/267/972_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/189/267/972_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/189/267/974_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/189/267/974_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/189/267/974_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/189/267/974_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/189/267/974_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/189/267/974_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/189/267/971_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/189/267/971_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/189/267/971_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/189/267/971_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/189/267/971_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/189/267/971_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/189/267/975_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/189/267/975_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/189/267/975_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/189/267/975_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/189/267/975_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/189/267/975_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/189/267/977_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/189/267/977_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/189/267/977_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/189/267/977_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/189/267/977_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/189/267/977_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/189/267/979_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/189/267/979_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/189/267/979_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/189/267/979_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/189/267/979_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/189/267/979_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/189/267/976_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/189/267/976_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/189/267/976_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/189/267/976_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/189/267/976_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/189/267/976_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/189/267/978_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/189/267/978_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/189/267/978_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/189/267/978_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/189/267/978_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/189/267/978_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/189/267/981_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/189/267/981_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/189/267/981_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/189/267/981_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/189/267/981_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/189/267/981_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/189/267/980_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/189/267/980_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/189/267/980_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/189/267/980_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/189/267/980_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/189/267/980_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/189/267/985_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/189/267/985_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/189/267/985_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/189/267/985_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/189/267/985_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/189/267/985_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/189/267/983_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/189/267/983_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/189/267/983_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/189/267/983_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/189/267/983_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/189/267/983_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/189/267/982_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/189/267/982_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/189/267/982_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/189/267/982_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/189/267/982_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/189/267/982_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/189/267/984_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/189/267/984_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/189/267/984_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/189/267/984_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/189/267/984_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/189/267/984_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/189/267/986_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/189/267/986_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/189/267/986_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/189/267/986_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/189/267/986_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/189/267/986_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/189/267/988_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/189/267/988_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/189/267/988_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/189/267/988_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/189/267/988_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/189/267/988_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/189/267/987_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/189/267/987_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/189/267/987_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/189/267/987_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/189/267/987_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/189/267/987_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/189/267/989_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/189/267/989_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/189/267/989_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/189/267/989_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/189/267/989_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/189/267/989_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/189/267/990_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/189/267/990_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/189/267/990_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/189/267/990_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/189/267/990_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/189/267/990_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/189/267/991_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/189/267/991_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/189/267/991_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/189/267/991_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/189/267/991_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/189/267/991_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/189/267/992_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/189/267/992_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/189/267/992_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/189/267/992_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/189/267/992_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/189/267/992_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/189/267/993_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/189/267/993_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/189/267/993_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/189/267/993_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/189/267/993_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/189/267/993_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/189/267/996_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/189/267/996_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/189/267/996_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/189/267/996_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/189/267/996_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/189/267/996_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/189/267/994_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/189/267/994_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/189/267/994_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/189/267/994_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/189/267/994_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/189/267/994_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/189/267/997_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/189/267/997_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/189/267/997_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/189/267/997_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/189/267/997_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/189/267/997_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/189/267/995_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/189/267/995_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/189/267/995_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/189/267/995_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/189/267/995_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/189/267/995_2160x1440.jpg 2160w;729;5355
