url;house_id;city;house_type;building_type;price;price_m2;room;bedroom;bathroom;living_area;energy_label;zip;address;year_built;house_age;descrip;photo;m3_gasverbruik_per_jaar;kwh_stroomvebruik_per_jaar
https://www.funda.nl/koop/zaandijk/huis-43555130-george-gershwinstraat-177/;43555130;zaandijk;huis;Bestaande bouw;325000;4012.3;3;2;1;81;B;1544;George Gershwinstraat 177;1993;31;Ben je op  zoek  naar een  eengezinswoning met  een slaapkamer en badkamer  op  de begane grond? Dan  is  dit  je kans!  Deze netjes onderhouden  woning met voor- en  achtertuin heeft  naast de  slaapkamer en badkamer op de benedenverdieping nog een extra ruime slaapkamer op de eerste verdieping. De woning is rustig gelegen en biedt een vrij uitzicht We nemen je mee:   •	Woongenot: 81,1 m2 •	Woonkamer met open keuken •	Slaapkamer en badkamer op de begane grond •	Royale slaapkamer en bergruimte op de eerste verdieping •	Keurige voor- en achtertuin •	Stenen (fietsen)berging aan de voorzijde •	Net sanitair •	Rustige, centrale ligging in kindvriendelijke buurt •	Voldoende parkeergelegenheid  Loop je met ons mee? Begane grond: Via de deels groene, deels bestrate voortuin (met stenen fietsenberging met elektra) bereiken we de voordeur van de woning. Entree met garderobe en meterkast en toegang tot de woonkamer met halfopen keuken. De woonkamer heeft aan de voorzijde een brede raampartij, aan de achterzijde is een open toegang tot de L-vormige keuken. De eenvoudige keuken is voorzien van een daklicht. Via de keuken is de ruime, lichte slaapkamer bereikbaar. De slaapkamer is voorzien van een brede kast en heeft uitzicht op en toegang tot de tuin. Via de slaapkamer bereik je de badkamer. In de badkamer tref je een brede wastafel met spiegelkast, een designradiator en een inloopdouche aan. Aan de achterzijde van de woonkamer is toegang tot een klein hal met het staande toilet met fonteintje en de trapopgang naar de eerste verdieping. In de woonkamer ligt een mooie parketvloer en de muren en plafonds zijn op de hele begane grond strak en neutraal afgewerkt.  Eerste verdieping: Via de gestoffeerde trap bereiken we de ruime overloop. Hier is plaats voor het witgoed en de cv-installatie. Ook is hier de ruime tweede slaapkamer te vinden. De slaapkamer loopt van voor naar achter op de verdieping. Aan de achterzijde tref je een ruime afgesloten berging aan. De voorzijde van de slaapkamer is voorzien van een breed raam.  Tuin: De woning is voorzien van een deels groene, deels keurig bestrate voor- en achtertuin. De beschutte tuin biedt veel privacy en is ruim genoeg voor een heerlijke loungeplek en/of om een eettafel te plaatsen om gezellig buiten te eten in de zomermaanden. Aan de woning vast is een zonnescherm bevestigd en je vindt er een buitenkraan.  Parkeren: Er is voldoende parkeergelegenheid rond de woning.  Ken je de omgeving al? Deze eengezinswoning met beschutte ligging is gelegen aan een rustige weg in de kindvriendelijke buurt Rooswijk Noord, niet ver van het centrum van Zaandijk. Op loopafstand van de woning vind je een klein winkelcentrum met onder meer een supermarkt en diverse andere winkels. Ook de apotheek bevindt zich op loopafstand. Kinderopvang, basisschool en voortgezet onderwijs, je vindt het hier allemaal op slechts enkele minuten lopen. Zaandijk heeft diverse sportfaciliteiten die per fiets eenvoudig te bereiken zijn. Langs het nabijgelegen natuurgebied Guisveld loopt een pad waar je heerlijk kunt wandelen of hardlopen. De bushalte staat op een paar minuten lopen en de NS-stations Zaandijk Zaanse Schans en Wormerveer zijn per fiets in 5 minuten bereikbaar. Met de auto rijd je in een paar minuten naar de snelweg A8, de aansluit op de A7 richting Purmerend en Hoorn en op de ring A10.  Goed om te weten: •	Direct te betrekken •	Eengezinswoning met slaapkamer en badkamer op de begane grond •	Voor- en achtertuin •	Goed geïsoleerd. Energielabel: B •	Centrale ligging met alle voorzieningen vlakbij •	Kindvriendelijke buurt •	Goed openbaar vervoer •	Uitvalswegen goed bereikbaar •	Volle eigendom;https://cloud.funda.nl/valentina_media/188/981/215_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/188/981/215_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/188/981/215_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/188/981/215_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/188/981/215_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/188/981/215_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/188/981/216_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/188/981/216_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/188/981/216_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/188/981/216_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/188/981/216_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/188/981/216_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/188/981/217_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/188/981/217_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/188/981/217_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/188/981/217_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/188/981/217_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/188/981/217_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/188/981/218_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/188/981/218_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/188/981/218_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/188/981/218_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/188/981/218_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/188/981/218_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/188/981/252_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/188/981/252_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/188/981/252_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/188/981/252_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/188/981/252_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/188/981/252_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/188/981/220_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/188/981/220_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/188/981/220_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/188/981/220_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/188/981/220_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/188/981/220_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/188/981/219_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/188/981/219_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/188/981/219_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/188/981/219_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/188/981/219_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/188/981/219_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/188/981/223_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/188/981/223_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/188/981/223_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/188/981/223_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/188/981/223_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/188/981/223_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/188/981/251_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/188/981/251_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/188/981/251_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/188/981/251_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/188/981/251_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/188/981/251_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/188/981/221_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/188/981/221_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/188/981/221_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/188/981/221_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/188/981/221_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/188/981/221_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/188/981/222_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/188/981/222_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/188/981/222_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/188/981/222_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/188/981/222_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/188/981/222_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/188/981/226_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/188/981/226_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/188/981/226_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/188/981/226_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/188/981/226_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/188/981/226_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/188/981/224_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/188/981/224_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/188/981/224_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/188/981/224_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/188/981/224_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/188/981/224_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/188/981/227_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/188/981/227_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/188/981/227_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/188/981/227_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/188/981/227_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/188/981/227_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/188/981/232_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/188/981/232_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/188/981/232_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/188/981/232_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/188/981/232_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/188/981/232_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/188/981/225_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/188/981/225_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/188/981/225_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/188/981/225_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/188/981/225_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/188/981/225_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/188/981/228_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/188/981/228_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/188/981/228_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/188/981/228_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/188/981/228_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/188/981/228_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/188/981/229_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/188/981/229_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/188/981/229_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/188/981/229_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/188/981/229_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/188/981/229_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/188/981/231_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/188/981/231_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/188/981/231_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/188/981/231_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/188/981/231_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/188/981/231_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/188/981/230_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/188/981/230_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/188/981/230_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/188/981/230_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/188/981/230_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/188/981/230_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/188/981/234_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/188/981/234_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/188/981/234_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/188/981/234_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/188/981/234_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/188/981/234_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/188/981/235_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/188/981/235_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/188/981/235_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/188/981/235_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/188/981/235_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/188/981/235_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/188/981/233_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/188/981/233_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/188/981/233_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/188/981/233_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/188/981/233_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/188/981/233_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/188/981/241_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/188/981/241_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/188/981/241_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/188/981/241_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/188/981/241_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/188/981/241_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/188/981/238_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/188/981/238_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/188/981/238_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/188/981/238_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/188/981/238_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/188/981/238_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/188/981/236_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/188/981/236_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/188/981/236_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/188/981/236_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/188/981/236_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/188/981/236_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/188/981/237_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/188/981/237_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/188/981/237_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/188/981/237_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/188/981/237_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/188/981/237_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/188/981/240_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/188/981/240_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/188/981/240_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/188/981/240_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/188/981/240_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/188/981/240_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/188/981/239_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/188/981/239_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/188/981/239_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/188/981/239_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/188/981/239_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/188/981/239_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/188/981/242_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/188/981/242_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/188/981/242_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/188/981/242_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/188/981/242_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/188/981/242_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/188/981/244_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/188/981/244_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/188/981/244_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/188/981/244_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/188/981/244_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/188/981/244_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/188/981/247_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/188/981/247_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/188/981/247_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/188/981/247_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/188/981/247_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/188/981/247_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/188/981/243_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/188/981/243_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/188/981/243_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/188/981/243_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/188/981/243_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/188/981/243_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/188/981/249_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/188/981/249_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/188/981/249_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/188/981/249_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/188/981/249_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/188/981/249_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/188/981/245_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/188/981/245_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/188/981/245_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/188/981/245_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/188/981/245_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/188/981/245_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/188/981/246_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/188/981/246_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/188/981/246_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/188/981/246_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/188/981/246_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/188/981/246_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/188/981/248_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/188/981/248_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/188/981/248_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/188/981/248_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/188/981/248_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/188/981/248_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/188/981/254_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/188/981/254_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/188/981/254_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/188/981/254_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/188/981/254_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/188/981/254_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/188/981/253_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/188/981/253_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/188/981/253_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/188/981/253_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/188/981/253_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/188/981/253_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/188/981/255_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/188/981/255_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/188/981/255_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/188/981/255_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/188/981/255_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/188/981/255_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/188/981/250_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/188/981/250_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/188/981/250_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/188/981/250_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/188/981/250_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/188/981/250_2160x1440.jpg 2160w;1036;14418
