url;house_id;city;house_type;building_type;price;price_m2;room;bedroom;bathroom;living_area;energy_label;zip;address;year_built;house_age;descrip;photo;m3_gasverbruik_per_jaar;kwh_stroomvebruik_per_jaar
https://www.funda.nl/koop/ellewoutsdijk/huis-43442301-zomerstraat-14/;43442301;ellewoutsdijk;huis;Bestaande bouw;225000;2295.9;6;3;0;98;F;4437;Zomerstraat 14;1900;124;Liefhebbers opgelet! We  mogen  u een  prachtige woning  met een karakteristieke uitstraling  aanbieden.  De woning is gelegen in het gezellige dorp  Ellewoutsdijk, nabij de  zeedijk met een  eigen (getijde)  haven. U  kunt  hier een heerlijke wandeling maken en eindeloos genieten van de rust en ruimte! Een woning die voor veel doelgroepen geschikt zou kunnen zijn, o.a. senioren gezien het volledige woonprogramma op de begane grond, starters, maar ook een ideale woning voor kleine gezinnen. Bent u enthousiast? Bel ons kantoor voor een bezichtiging.  Indeling  Begane grond De karakteristieke voorgevel van deze woning is een voorbode van het moois wat we daarachter gaan zien. De lange hal met meterkast en toilet geeft links toegang tot een zeer ruime woonkamer met prachtige hoge raampartijen waardoor deze ruimte heel licht is. Aan de rechterkant is een eetkamer gerealiseerd. Deze ruimte kan indien gewenst ook als slaapkamer, hobbykamer of speelkamer gebruikt worden. We lopen door naar de achterzijde van de woning waar de badkamer ligt. Deze badkamer is eenvoudig maar netjes, en voorzien van een ligbad, inloopdouche en wastafel. De keuken beschikt over een los fornuis met gaskookplaat, losse koelkast en vriezer en een ingebouwde vaatwasser. Alle apparatuur blijft achter. Vanuit de keuken is er een loopdeur naar de tuin.  1e verdieping Een vaste trap in de hal geeft toegang tot de overloop met vaste bergkast en een 3-tal slaapkamers. Helemaal links en rechts zijn 2 slaapkamers gerealiseerd die ongeveer identiek zijn. Beide slaapkamers liggen in de lengte van het huis en krijgen veel daglicht middels een groot Velux dakraam dat in elk van de kamers aanwezig is. Precies tussen deze slaapkamers in treft u aan de voorzijde de 3e slaapkamer. Deze slaapkamer is voorzien van een dakkapel. De kamers ogen alle 3 fijn ruim doordat er geen plafond in de kamer zit, u kijkt hier zo tot de nok van het dak.   Bergzolder Vanuit het portaal aan de achterzijde van de woning krijgt u via een vlizotrap toegang tot een handige bergzolder. Hier is ook de opstelling van de CV-ketel ( Remeha – 2012).  Tuin Wanneer u de tuin inloopt waant u zich in een buitenlandse sfeer. Door het vele groen in deze tuin is het hier echt genieten van al het moois wat de tuin te bieden heeft. Door zijn westelijke ligging heeft u na het middaguur tot laat in de avond zon. De achtertuin is ommuurd en beschikt over een  vrije achterom. Verder is er achter in de tuin nog een stenen berging gesitueerd. De buitendouche willen we u ook zeker niet onthouden, ideaal voor in de zomermaanden! De houten berging aangrenzend aan de woning biedt plaats voor uw wasmachine.   De voortuin en een strookje grond bij de achtertuin wordt gehuurd van de gemeente. De jaarlijkse kosten hiervan zijn €20,-  Kijk voor meer informatie en de uitgebreide, luxe virtuele tour op onze website.  Algemeen -	Nostalgisch woonhuis -	Gelegen in het pittoreske dorp Ellewoutsdijk -	Gedeeltelijk voorzien van dubbele beglazing -	Volledige woonprogramma mogelijk op de begane grond -	3 slaapkamers -	Tuin met een vrije achterom;https://cloud.funda.nl/valentina_media/188/861/302_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/188/861/302_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/188/861/302_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/188/861/302_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/188/861/302_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/188/861/302_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/188/861/309_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/188/861/309_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/188/861/309_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/188/861/309_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/188/861/309_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/188/861/309_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/188/861/311_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/188/861/311_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/188/861/311_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/188/861/311_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/188/861/311_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/188/861/311_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/188/861/308_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/188/861/308_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/188/861/308_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/188/861/308_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/188/861/308_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/188/861/308_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/188/861/306_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/188/861/306_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/188/861/306_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/188/861/306_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/188/861/306_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/188/861/306_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/188/861/307_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/188/861/307_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/188/861/307_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/188/861/307_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/188/861/307_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/188/861/307_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/188/861/313_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/188/861/313_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/188/861/313_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/188/861/313_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/188/861/313_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/188/861/313_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/188/861/310_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/188/861/310_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/188/861/310_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/188/861/310_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/188/861/310_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/188/861/310_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/188/861/312_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/188/861/312_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/188/861/312_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/188/861/312_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/188/861/312_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/188/861/312_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/188/861/316_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/188/861/316_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/188/861/316_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/188/861/316_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/188/861/316_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/188/861/316_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/188/861/314_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/188/861/314_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/188/861/314_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/188/861/314_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/188/861/314_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/188/861/314_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/188/861/315_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/188/861/315_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/188/861/315_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/188/861/315_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/188/861/315_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/188/861/315_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/188/861/318_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/188/861/318_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/188/861/318_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/188/861/318_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/188/861/318_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/188/861/318_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/188/861/317_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/188/861/317_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/188/861/317_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/188/861/317_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/188/861/317_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/188/861/317_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/188/861/319_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/188/861/319_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/188/861/319_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/188/861/319_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/188/861/319_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/188/861/319_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/188/861/320_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/188/861/320_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/188/861/320_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/188/861/320_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/188/861/320_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/188/861/320_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/188/861/322_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/188/861/322_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/188/861/322_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/188/861/322_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/188/861/322_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/188/861/322_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/188/861/323_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/188/861/323_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/188/861/323_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/188/861/323_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/188/861/323_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/188/861/323_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/188/861/321_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/188/861/321_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/188/861/321_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/188/861/321_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/188/861/321_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/188/861/321_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/188/861/327_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/188/861/327_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/188/861/327_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/188/861/327_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/188/861/327_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/188/861/327_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/188/861/325_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/188/861/325_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/188/861/325_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/188/861/325_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/188/861/325_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/188/861/325_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/188/861/324_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/188/861/324_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/188/861/324_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/188/861/324_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/188/861/324_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/188/861/324_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/188/861/326_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/188/861/326_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/188/861/326_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/188/861/326_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/188/861/326_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/188/861/326_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/188/861/330_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/188/861/330_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/188/861/330_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/188/861/330_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/188/861/330_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/188/861/330_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/188/861/328_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/188/861/328_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/188/861/328_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/188/861/328_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/188/861/328_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/188/861/328_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/188/861/329_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/188/861/329_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/188/861/329_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/188/861/329_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/188/861/329_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/188/861/329_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/188/861/331_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/188/861/331_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/188/861/331_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/188/861/331_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/188/861/331_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/188/861/331_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/188/861/332_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/188/861/332_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/188/861/332_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/188/861/332_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/188/861/332_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/188/861/332_2160x1440.jpg 2160w;1505;34202
