url;house_id;city;house_type;building_type;price;price_m2;room;bedroom;bathroom;living_area;energy_label;zip;address;year_built;house_age;descrip;photo;m3_gasverbruik_per_jaar;kwh_stroomvebruik_per_jaar
https://www.funda.nl/huur/purmerland/huis-43435074-purmerland-32-a/;43435074;purmerland;huis;Bestaande bouw;2250;22.5;4;3;1;100;na;1451;Purmerland 32 A;1979;45;Neem contact op  voor  een bezichtiging  aan Purmerland  32A!  Nu in  de  verhuur, deze ruime vrijstaande, woning  in Purmerland  met  maar liefst 100m2  wonen  op  een  ruim  perceel van 725m2 met  garage. De woning kent veel natuurlijk licht en is ruim opgezet. Heeft 3 ruime slaapkamers, een nette keuken, badkamer, apart toilet, bijkeuken, garage en ruime tuin met fraai uitzicht over weilanden en een mooie bloementuin. Ook heel geschikt om op de begane vloer te wonen.  Omgeving Wonen op een prachtige groene plek met alle faciliteiten in de omgeving. De woning ligt op een fantastische locatie tussen de natuurgebieden Het Twiske, Het Ilperveld en de Purmerlander polder. De perfecte uitvalsbasis voor buitenrecreatie. Lekker vissen, wandelen, fietsen, varen of zwemmen in de groene, boom- en waterrijke omgeving. Alle voorzieningen zijn dichtbij in het nabij gelegen gezellige Landsmeer, Purmerend en Amsterdam ligt op 15 minuten rijden.  Indeling Via de voortuin met ruimte oprit kom je aan de zijkant binnen in de woning. In de hal vind je de meterkast, het toilet apart van de badkamer, een slaapkamer en de badkamer. Ook is hier de trap naar boven. Hierna kom je bij de open keuken die voorzien is van verschillende inbouwapparaten, zoals een vaatwasser, oven en koel-vriescombinatie. Vanuit de keuken is ook een doorgang naar de bijkeuken en garage.  Op de 1e verdieping vind je via de overloop nog 2 ruime slaapkamers, waarvan 1 voorzien van inbouwkast en daarnaast nog een extra bergruimte.  Noemenswaardig: •	Vrijstaande woning omringd door weilanden met geweldig uitzicht •	Garage •	Ruim perceel van 725m2 •	3 slaapkamers •	Meerdere auto's parkeren op eigen erf •	Filevrij van en naar Amsterdam in 15 minuten •	Ligging bij natuurgebieden Het Twiske, Ilperveld en Purmerlanderpolder  Huurprijs: € 2.250,- per maand exclusief Borg: 2 maanden huur Staat: kale huur Beschikbaar per: 01 april 2024 De huurovereenkomst wordt aangegaan voor 1 jaar met de intentie deze daarna voort te zetten voor onbepaalde tijd. Gunning onder voorbehoud van goedkeuring verhuurder;https://cloud.funda.nl/valentina_media/188/139/682_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/188/139/682_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/188/139/682_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/188/139/682_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/188/139/682_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/188/139/682_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/188/139/677_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/188/139/677_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/188/139/677_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/188/139/677_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/188/139/677_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/188/139/677_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/188/139/676_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/188/139/676_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/188/139/676_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/188/139/676_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/188/139/676_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/188/139/676_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/188/139/678_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/188/139/678_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/188/139/678_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/188/139/678_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/188/139/678_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/188/139/678_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/188/139/680_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/188/139/680_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/188/139/680_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/188/139/680_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/188/139/680_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/188/139/680_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/188/139/675_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/188/139/675_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/188/139/675_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/188/139/675_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/188/139/675_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/188/139/675_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/188/139/681_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/188/139/681_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/188/139/681_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/188/139/681_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/188/139/681_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/188/139/681_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/188/139/679_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/188/139/679_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/188/139/679_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/188/139/679_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/188/139/679_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/188/139/679_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/188/139/683_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/188/139/683_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/188/139/683_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/188/139/683_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/188/139/683_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/188/139/683_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/188/139/684_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/188/139/684_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/188/139/684_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/188/139/684_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/188/139/684_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/188/139/684_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/188/139/685_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/188/139/685_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/188/139/685_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/188/139/685_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/188/139/685_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/188/139/685_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/188/139/686_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/188/139/686_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/188/139/686_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/188/139/686_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/188/139/686_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/188/139/686_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/188/139/687_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/188/139/687_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/188/139/687_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/188/139/687_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/188/139/687_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/188/139/687_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/188/139/688_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/188/139/688_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/188/139/688_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/188/139/688_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/188/139/688_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/188/139/688_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/188/139/689_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/188/139/689_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/188/139/689_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/188/139/689_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/188/139/689_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/188/139/689_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/188/139/690_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/188/139/690_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/188/139/690_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/188/139/690_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/188/139/690_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/188/139/690_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/188/139/692_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/188/139/692_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/188/139/692_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/188/139/692_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/188/139/692_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/188/139/692_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/188/139/691_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/188/139/691_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/188/139/691_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/188/139/691_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/188/139/691_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/188/139/691_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/188/139/693_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/188/139/693_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/188/139/693_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/188/139/693_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/188/139/693_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/188/139/693_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/188/139/694_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/188/139/694_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/188/139/694_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/188/139/694_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/188/139/694_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/188/139/694_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/188/139/726_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/188/139/726_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/188/139/726_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/188/139/726_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/188/139/726_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/188/139/726_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/188/139/727_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/188/139/727_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/188/139/727_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/188/139/727_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/188/139/727_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/188/139/727_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/188/139/741_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/188/139/741_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/188/139/741_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/188/139/741_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/188/139/741_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/188/139/741_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/188/139/729_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/188/139/729_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/188/139/729_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/188/139/729_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/188/139/729_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/188/139/729_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/188/139/728_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/188/139/728_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/188/139/728_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/188/139/728_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/188/139/728_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/188/139/728_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/188/139/730_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/188/139/730_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/188/139/730_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/188/139/730_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/188/139/730_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/188/139/730_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/188/139/731_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/188/139/731_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/188/139/731_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/188/139/731_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/188/139/731_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/188/139/731_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/188/139/733_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/188/139/733_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/188/139/733_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/188/139/733_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/188/139/733_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/188/139/733_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/188/139/732_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/188/139/732_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/188/139/732_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/188/139/732_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/188/139/732_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/188/139/732_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/188/139/734_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/188/139/734_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/188/139/734_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/188/139/734_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/188/139/734_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/188/139/734_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/188/139/735_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/188/139/735_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/188/139/735_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/188/139/735_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/188/139/735_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/188/139/735_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/188/139/736_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/188/139/736_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/188/139/736_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/188/139/736_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/188/139/736_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/188/139/736_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/188/139/737_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/188/139/737_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/188/139/737_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/188/139/737_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/188/139/737_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/188/139/737_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/188/139/738_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/188/139/738_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/188/139/738_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/188/139/738_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/188/139/738_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/188/139/738_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/188/139/743_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/188/139/743_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/188/139/743_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/188/139/743_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/188/139/743_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/188/139/743_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/188/139/739_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/188/139/739_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/188/139/739_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/188/139/739_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/188/139/739_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/188/139/739_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/188/139/740_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/188/139/740_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/188/139/740_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/188/139/740_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/188/139/740_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/188/139/740_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/188/139/742_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/188/139/742_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/188/139/742_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/188/139/742_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/188/139/742_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/188/139/742_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/188/139/744_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/188/139/744_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/188/139/744_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/188/139/744_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/188/139/744_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/188/139/744_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/188/139/746_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/188/139/746_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/188/139/746_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/188/139/746_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/188/139/746_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/188/139/746_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/188/139/745_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/188/139/745_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/188/139/745_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/188/139/745_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/188/139/745_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/188/139/745_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/188/139/748_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/188/139/748_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/188/139/748_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/188/139/748_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/188/139/748_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/188/139/748_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/188/139/747_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/188/139/747_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/188/139/747_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/188/139/747_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/188/139/747_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/188/139/747_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/188/139/749_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/188/139/749_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/188/139/749_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/188/139/749_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/188/139/749_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/188/139/749_2160x1440.jpg 2160w;1215;
