url;house_id;city;house_type;building_type;price;price_m2;room;bedroom;bathroom;living_area;energy_label;zip;address;year_built;house_age;descrip;photo;m3_gasverbruik_per_jaar;kwh_stroomvebruik_per_jaar
https://www.funda.nl/koop/swichum/huis-42307940-moskoureed-11/;42307940;swichum;huis;Bestaande bouw;648000;3580.1;3;0;0;181;F;9087;Moskoureed 11;1906;118;"Op een landelijke  locatie  aan de  Moskoureed 11  te Swichum (onder de  rook  van Leeuwarden), staat deze stelpboerderij  met (voormalig)  ligboxenstal  op een ruim  erf.   De woonboerderij heeft  een  prachtige  vrije landelijke ligging met bijbehorend uitzicht, maar bent u toch binnen 10 minuten in centrum Leeuwarden. De mogelijkheden zijn hier eindeloos. Door de agrarische bestemming, stikstofrechten en een groot grasperceel is de locatie uitermate geschikt voor paardenhouderij of een jongveestalling. Indien u een woonbestemming wilt, zult u dit bij de gemeente moeten aanvragen.   De stelpboerderij is gebouwd in 1915 en heeft vele karakteristieke elementen. De woning heeft een vloeroppervlakte van circa 181 m2.   Via de voordeur kom je binnen in een ruime hal. De woning is voorzien van een landelijke keuken met apparatuur. Er is een bijkeuken, de woonkamer met Boley open haard en extra kamer (zeer geschikt voor kantoor of slaapkamer) aan de voorzijde van de stelpboerderij.   Op de 1e verdieping bevinden zich 5 slaapkamers en een badkamer met douche en bad.  Op de 2e verdieping is een ruime zolder aanwezig.  In het achterste gedeelte van de stelpboerderij (circa 500 m2) bevindt zich het stallingsgedeelte. Het dak is recent geheel vernieuwd, heeft nieuwe panlatten, achter nieuwe dakpannen en nieuw onderstelpt riet. Onder de stal bevindt zich 300 m3 mestopslag.   Naast de stelpboerderij bevindt zich de voormalige ligboxenstal, circa 540 m2 groot. Op het dak is asbest aanwezig.   Het object is circa 1.14.70 hectare groot, aan de achter- en zijkant bevindt zich een ruim grasperceel.   Bestemming Op basis van het bestemmingsplan ‘Leeuwarden-Buitengebied’, vastgesteld d.d. 23 april 2014 door de raad van de gemeente Boarnsterhim, is de bestemming ‘Agrarisch’. Zie de bijlage voor de plankaart. Het bestemmingsplan is te raadplegen via  Voor een bestemmingswijziging naar ""Wonen"" dient u contact op te nemen met de gemeente Leeuwarden.  Energielabel De woning heeft energielabel F  Stikstofrechten Er zijn 350 kg NH3 ammoniakrechten op de locatie beschikbaar, indien de koper een agrarische invulling aan de gebouwen wil blijven geven en hiervoor stikstofrechten nodig heeft. Indien de bestemming gewijzigd wordt naar ""Wonen"" zullen er 50 kg NH3 ammoniakrechten achterblijven, die eventueel kunnen worden ingezet voor een verbouwing.   Kadastrale gegevens: Wirdum	F	381	1.02.90 Wirdum	F	582	0.11.80 Totaal groot 1.14.70 ha  Omliggende dorpen en steden De woonboerderij ligt in Swichum en is gelegen tussen de dorpen Wergea en Wirdum. In het dorp zijn een aantal voorzieningen zoals basisonderwijs, supermarkt, bakkerij en (sport)verenigingen. Het object ligt op ca. 5 minuten autorijden van Leeuwarden, de hoofdstad van de provincie Friesland.  Leeuwarden heeft veel voorzieningen en er is veel aanbod op het gebied van (sport)verenigingen, welzijn, onderwijs, recreatie, winkels en supermarkten.  Bijzondere voorwaarden: -	Aanvaarding en levering in overleg; -	In de koopovereenkomst worden de volgende clausules opgenomen: •	Niet zelfbewoningsclause: Verkoper attendeert koper op het feit dat hij/zij het verkochte als laatste niet feitelijk zelf heeft gebruikt en dat hij/zij derhalve koper niet heeft kunnen informeren over de eigenschappen c.q. gebreken aan het verkochte waarvan hij/zij op de hoogte zou zijn geweest als hij/zij het verkochte zelf feitelijk als laatste bewoner had gebruikt. In dit kader zijn partijen uitdrukkelijk overeengekomen dat dergelijke eigenschappen c.q. gebreken voor risico van koper komen. •	Ouderdomsclausule: Koper verklaart ermee bekend te zijn dat het verkochte meer dan 100 jaar oud is, hetgeen betekent dat de eisen, die aan de bouwkwaliteit gesteld mogen worden, aanzienlijk lager liggen dan bij nieuwe woningen. •	Asbestclausule: Koper verklaart ermee bekend te zijn dat in de onroerende zaak asbesthoudende stoffen / materialen aanwezig zijn. Bij eventuele verwijdering van asbesthoudende materialen dienen op grond van milieuwetgeving speciale maatregelen te worden genomen. Koper verklaart hiermee bekend te zijn en vrijwaart de verkoper voor alle aansprakelijkheid die uit de aanwezigheid van enig asbest in het gekochte kan voortvloeien.";https://cloud.funda.nl/valentina_media/182/942/733_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/182/942/733_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/182/942/733_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/182/942/733_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/182/942/733_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/182/942/733_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/182/942/737_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/182/942/737_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/182/942/737_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/182/942/737_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/182/942/737_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/182/942/737_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/182/942/738_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/182/942/738_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/182/942/738_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/182/942/738_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/182/942/738_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/182/942/738_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/182/942/736_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/182/942/736_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/182/942/736_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/182/942/736_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/182/942/736_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/182/942/736_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/182/942/735_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/182/942/735_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/182/942/735_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/182/942/735_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/182/942/735_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/182/942/735_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/182/942/739_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/182/942/739_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/182/942/739_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/182/942/739_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/182/942/739_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/182/942/739_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/182/942/742_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/182/942/742_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/182/942/742_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/182/942/742_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/182/942/742_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/182/942/742_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/182/942/740_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/182/942/740_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/182/942/740_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/182/942/740_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/182/942/740_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/182/942/740_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/182/942/743_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/182/942/743_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/182/942/743_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/182/942/743_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/182/942/743_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/182/942/743_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/182/942/741_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/182/942/741_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/182/942/741_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/182/942/741_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/182/942/741_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/182/942/741_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/182/942/744_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/182/942/744_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/182/942/744_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/182/942/744_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/182/942/744_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/182/942/744_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/182/942/746_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/182/942/746_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/182/942/746_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/182/942/746_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/182/942/746_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/182/942/746_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/182/942/745_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/182/942/745_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/182/942/745_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/182/942/745_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/182/942/745_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/182/942/745_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/182/942/747_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/182/942/747_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/182/942/747_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/182/942/747_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/182/942/747_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/182/942/747_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/182/942/748_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/182/942/748_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/182/942/748_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/182/942/748_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/182/942/748_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/182/942/748_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/182/942/754_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/182/942/754_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/182/942/754_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/182/942/754_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/182/942/754_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/182/942/754_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/182/942/753_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/182/942/753_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/182/942/753_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/182/942/753_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/182/942/753_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/182/942/753_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/182/942/755_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/182/942/755_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/182/942/755_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/182/942/755_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/182/942/755_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/182/942/755_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/182/942/759_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/182/942/759_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/182/942/759_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/182/942/759_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/182/942/759_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/182/942/759_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/182/942/756_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/182/942/756_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/182/942/756_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/182/942/756_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/182/942/756_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/182/942/756_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/182/942/758_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/182/942/758_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/182/942/758_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/182/942/758_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/182/942/758_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/182/942/758_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/182/942/757_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/182/942/757_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/182/942/757_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/182/942/757_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/182/942/757_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/182/942/757_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/182/942/760_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/182/942/760_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/182/942/760_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/182/942/760_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/182/942/760_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/182/942/760_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/182/942/761_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/182/942/761_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/182/942/761_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/182/942/761_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/182/942/761_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/182/942/761_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/182/942/763_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/182/942/763_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/182/942/763_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/182/942/763_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/182/942/763_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/182/942/763_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/182/942/764_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/182/942/764_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/182/942/764_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/182/942/764_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/182/942/764_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/182/942/764_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/182/942/762_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/182/942/762_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/182/942/762_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/182/942/762_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/182/942/762_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/182/942/762_2160x1440.jpg 2160w;;68418
