url;house_id;city;house_type;building_type;price;price_m2;room;bedroom;bathroom;living_area;energy_label;zip;address;year_built;house_age;descrip;photo;m3_gasverbruik_per_jaar;kwh_stroomvebruik_per_jaar
https://www.funda.nl/koop/snelrewaard/huis-43422839-laan-van-snelrewaard-21-a/;43422839;snelrewaard;huis;Bestaande bouw;395000;4114.6;4;3;1;96;B;3425;Laan van Snelrewaard 21 A;1986;38;"Wonen op echt  een  heel fijn  plekje! Deze  leuke woning is gelegen  in  de wijk Snelrewaard aan  de rand  van Oudewater. Het betreft een  royale  HOEKWONING (type eindwoning)  met aanbouw  op de begane grond, heerlijke achtertuin met achterom en een stenen berging. In 2023 is zelfs de badkamer nog vernieuwd! Voor de deur tref je voldoende openbare parkeergelegenheid. De woning is centraal gelegen ten opzichte van de dagelijkse voorzieningen en het gezellige centrum van Oudewater.    Bouwjaar 1986 Inhoud woning 341 m³ Perceeloppervlakte 117 m² Woonoppervlakte 96 m²  Indeling:  Begane grond: entree, hal met garderobe, meterkast en een geheel betegelde toiletruimte met fonteintje. De ruime en lichte woonkamer is voorzien van een pvc vloer met vloerverwarming, strak stucwerk, trapkast en een aanbouw met openslaande deuren. De open keuken is aan de voorzijde gesitueerd en voorzien van een 5-pits gasfornuis met een oven, rvs afzuigkap, porseleinen spoelbak, magnetron, koelkast, vriezer en vaatwasser.   Eerste verdieping: overloop met toegang tot 2 slaapkamers; een ruime slaapkamer aan de achterzijde met Velux dakraam en vaste kasten en een slaapkamer aan de voorzijde. De gehele verdieping is gestuukt en voorzien van eiken vloerdelen. De moderne badkamer (2023) is echt een plaatje en voorzien van een halfvrijstaand ligbad, inloopdouche en een fraai wastafelmeubel.  Tweede verdieping: via vaste trap te bereiken zolderoverloop met de opstelling van de Vaillant cv-ketel (2019) en de wasmachineaansluiting. Op deze verdieping tevens een 3e ruime slaapkamer met een groot Velux dakraam en veel praktische bergruimte onder de schuine kap.    Voor een gedetailleerd overzicht van de indeling verwijzen wij je graag naar de bijgevoegde plattegronden.  -	Een fijne achtertuin met een stenen berging en een achterom.  -	De woning is gelegen in een kindvriendelijke en zeer plezierige woonwijk met speelgelegenheid nabij de woning.  -	Door de aanbouw van 2,5 meter is de living heerlijk ruim!  -	De woning is grotendeels geïsoleerd: grotendeels voorzien van dubbele beglazing, dakisolatie, vloerisolatie en muurisolatie.   -	In 2019 is de cv-ketel (Vaillant) vernieuwd. Tevens is de mechanische ventilatie box inmiddels vernieuwd.  -	Heerlijk vrij uitzicht aan de voorzijde van de woning.  -	Ruime openbare parkeergelegenheid direct voor de woning.  -	Oplevering: wens verkopers ca. september 2024  Een zeer aantrekkelijke uitgebouwde eindwoning op een heel fijn plekje in de Gemeente Oudewater!  Toelichtingsclausule BBMI: de woning is ingemeten conform de branchebrede meetinstructies (BBMI), afgeleid van de NEN 2580 normering. De Meetinstructie is bedoeld om een meer eenduidige manier van meten toe te passen voor het geven van een indicatie van de gebruiksoppervlakte. De Meetinstructie sluit verschillen in meetuitkomsten niet volledig uit, door bijvoorbeeld interpretatieverschillen, afrondingen of beperkingen bij het uitvoeren van de meting.";https://cloud.funda.nl/valentina_media/188/018/507_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/188/018/507_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/188/018/507_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/188/018/507_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/188/018/507_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/188/018/507_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/188/018/510_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/188/018/510_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/188/018/510_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/188/018/510_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/188/018/510_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/188/018/510_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/188/018/541_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/188/018/541_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/188/018/541_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/188/018/541_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/188/018/541_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/188/018/541_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/188/018/542_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/188/018/542_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/188/018/542_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/188/018/542_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/188/018/542_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/188/018/542_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/188/018/540_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/188/018/540_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/188/018/540_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/188/018/540_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/188/018/540_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/188/018/540_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/188/018/546_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/188/018/546_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/188/018/546_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/188/018/546_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/188/018/546_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/188/018/546_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/188/018/544_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/188/018/544_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/188/018/544_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/188/018/544_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/188/018/544_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/188/018/544_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/188/018/543_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/188/018/543_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/188/018/543_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/188/018/543_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/188/018/543_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/188/018/543_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/188/018/545_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/188/018/545_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/188/018/545_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/188/018/545_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/188/018/545_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/188/018/545_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/188/018/557_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/188/018/557_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/188/018/557_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/188/018/557_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/188/018/557_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/188/018/557_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/188/018/548_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/188/018/548_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/188/018/548_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/188/018/548_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/188/018/548_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/188/018/548_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/188/018/549_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/188/018/549_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/188/018/549_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/188/018/549_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/188/018/549_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/188/018/549_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/188/018/547_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/188/018/547_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/188/018/547_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/188/018/547_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/188/018/547_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/188/018/547_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/188/018/551_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/188/018/551_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/188/018/551_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/188/018/551_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/188/018/551_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/188/018/551_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/188/018/552_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/188/018/552_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/188/018/552_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/188/018/552_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/188/018/552_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/188/018/552_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/188/018/558_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/188/018/558_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/188/018/558_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/188/018/558_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/188/018/558_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/188/018/558_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/188/018/569_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/188/018/569_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/188/018/569_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/188/018/569_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/188/018/569_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/188/018/569_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/188/018/559_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/188/018/559_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/188/018/559_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/188/018/559_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/188/018/559_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/188/018/559_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/188/018/560_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/188/018/560_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/188/018/560_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/188/018/560_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/188/018/560_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/188/018/560_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/188/018/577_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/188/018/577_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/188/018/577_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/188/018/577_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/188/018/577_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/188/018/577_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/188/018/561_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/188/018/561_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/188/018/561_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/188/018/561_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/188/018/561_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/188/018/561_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/188/018/578_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/188/018/578_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/188/018/578_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/188/018/578_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/188/018/578_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/188/018/578_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/188/018/568_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/188/018/568_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/188/018/568_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/188/018/568_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/188/018/568_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/188/018/568_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/188/018/575_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/188/018/575_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/188/018/575_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/188/018/575_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/188/018/575_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/188/018/575_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/188/018/572_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/188/018/572_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/188/018/572_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/188/018/572_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/188/018/572_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/188/018/572_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/188/018/571_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/188/018/571_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/188/018/571_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/188/018/571_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/188/018/571_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/188/018/571_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/188/018/570_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/188/018/570_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/188/018/570_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/188/018/570_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/188/018/570_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/188/018/570_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/188/018/586_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/188/018/586_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/188/018/586_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/188/018/586_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/188/018/586_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/188/018/586_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/188/018/573_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/188/018/573_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/188/018/573_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/188/018/573_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/188/018/573_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/188/018/573_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/188/018/584_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/188/018/584_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/188/018/584_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/188/018/584_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/188/018/584_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/188/018/584_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/188/018/587_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/188/018/587_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/188/018/587_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/188/018/587_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/188/018/587_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/188/018/587_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/188/018/581_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/188/018/581_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/188/018/581_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/188/018/581_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/188/018/581_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/188/018/581_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/188/018/576_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/188/018/576_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/188/018/576_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/188/018/576_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/188/018/576_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/188/018/576_2160x1440.jpg 2160w, https://cloud.funda.nl/valentina_media/188/018/591_1440x960.jpg 1440w, https://cloud.funda.nl/valentina_media/188/018/591_180x120.jpg 180w, https://cloud.funda.nl/valentina_media/188/018/591_360x240.jpg 360w, https://cloud.funda.nl/valentina_media/188/018/591_720x480.jpg 720w, https://cloud.funda.nl/valentina_media/188/018/591_1080x720.jpg 1080w, https://cloud.funda.nl/valentina_media/188/018/591_2160x1440.jpg 2160w;1190;16896
